emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,id
-0.0009842368,-0.08882737,0.019930797,-0.11909266,0.1417301,0.06299116,0.11909266,0.019930797,0.09842368,0.012056901,-0.2214533,-0.24415225,-0.14769705,-0.075355634,0.0009842368,0.06299116,-0.12456747,0.13016532,-0.07111111,0.13016532,-0.08882737,0.048227604,0.041584007,0.153787,0.1417301,-0.10851211,-0.1417301,-0.044844292,0.2069358,0.06698962,0.03254133,-0.041584007,0.2069358,0.103406385,-0.2069358,0.0005536332,-0.11374087,-0.017777778,-0.153787,0.28444445,0.11374087,0.008858131,0.103406385,-0.16,-0.041584007,0.16,0.2069358,-0.18608227,-0.17279507,-0.2364629,0.075355634,0.05173395,0.17279507,-0.075355634,0.02460592,0.041584007,-0.13588619,-0.07111111,-0.09842368,-0.022206843,0.075355634,-0.2214533,0.017777778,-0.05173395,6838
-0.07111111,-0.1417301,-0.18608227,-0.11374087,0.044844292,-0.13588619,0.019930797,0.17937717,0.048227604,-0.017777778,0.22889657,-0.06299116,-0.103406385,0.013840831,-0.14769705,-0.08882737,-0.2679585,0.05173395,0.06299116,0.09842368,0.03254133,-0.03844675,-0.08882737,0.03844675,0.11909266,0.2364629,0.059115727,-0.041584007,0.16633603,0.103406385,-0.1417301,0.035432525,0.03254133,0.19291042,0.08882737,0.11374087,-0.21413302,-0.153787,-0.008858131,-0.08421376,-0.10851211,0.0022145328,0.13016532,0.0030142253,-0.13016532,0.010396002,0.14769705,-0.08882737,0.30142254,-0.2679585,-0.25990003,-0.00615148,0.19986159,-0.048227604,0.09356401,0.019930797,0.08882737,0.06698962,-0.10851211,0.00153787,0.05173395,-0.12456747,0.059115727,0.029773165,6840
-0.07972319,-0.11374087,0.075355634,-0.30142254,0.055363324,0.035432525,-0.16633603,0.16633603,-0.013840831,0.11374087,-0.24415225,-0.16633603,-0.035432525,0.004982699,-0.16633603,0.2364629,0.14769705,0.09356401,-0.013840831,-0.06698962,-0.03844675,0.03844675,-0.008858131,-0.03844675,-0.11374087,-0.029773165,0.07972319,0.044844292,0.11374087,0.05173395,0.103406385,-0.08421376,-0.010396002,-0.022206843,0.06299116,0.11909266,0.044844292,0.07111111,-0.16633603,0.09842368,-0.0002460592,0.09842368,-0.08882737,-0.14769705,0.06299116,0.32781237,0.027128028,-0.13016532,-0.2679585,-0.17937717,0.153787,-0.13588619,-0.012056901,0.00153787,0.1417301,-0.008858131,-0.29287198,-0.13588619,-0.044844292,0.10851211,-0.08882737,0.017777778,-0.13588619,-0.00153787,6843
0.153787,0.17279507,-0.03844675,-0.019930797,0.2214533,0.2364629,-0.008858131,0.153787,-0.013840831,-0.10851211,-0.044844292,-0.13588619,-0.055363324,-0.10851211,-0.11374087,-0.18608227,-0.09842368,0.07111111,-0.010396002,-0.05173395,0.048227604,0.14769705,-0.03254133,0.10851211,-0.06698962,0.08421376,0.22889657,0.2679585,0.06299116,-0.05173395,-0.2364629,0.09842368,-0.019930797,-0.09842368,-0.16,-0.17279507,-0.06698962,0.022206843,0.01574779,0.16633603,-0.03254133,0.059115727,-0.17937717,0.027128028,0.059115727,-0.19291042,-0.18608227,-0.10851211,-0.153787,-0.029773165,-0.044844292,0.153787,-0.08882737,0.1417301,0.06299116,0.17937717,0.08882737,0.09842368,-0.19986159,0.09842368,-0.02460592,-0.07111111,0.055363324,-0.21413302,6849
0.09842368,0.17279507,0.00153787,-0.0005536332,-0.06698962,-0.01574779,-0.01574779,0.14769705,-0.12456747,-0.27613994,0.18608227,0.08882737,-0.19986159,-0.14769705,0.11909266,0.013840831,-0.09356401,0.2214533,-0.05173395,0.14769705,-0.075355634,-0.16633603,0.055363324,0.07972319,-0.07972319,-0.02460592,-0.05173395,-0.055363324,0.07972319,0.02460592,0.31889275,0.25196463,0.2214533,0.055363324,-0.01574779,0.17279507,0.03254133,-0.075355634,-0.035432525,-0.0030142253,-0.044844292,-0.029773165,-0.01574779,-0.059115727,0.18608227,0.153787,-0.010396002,0.10851211,-0.21413302,-0.07972319,-0.05173395,-0.044844292,0.06698962,0.13016532,0.1417301,0.01574779,-0.17279507,-0.24415225,0.017777778,-0.14769705,-0.11909266,0.041584007,-0.029773165,-0.10851211,6850
0.09356401,-0.14769705,-0.02460592,-0.08882737,-0.059115727,-0.12456747,-0.05173395,0.17937717,-0.008858131,0.02460592,0.11374087,-0.11909266,-0.19986159,-0.075355634,0.19291042,0.01574779,-0.019930797,0.11909266,-0.09356401,-0.31889275,-0.1417301,-0.13588619,0.09842368,-0.16,-0.03844675,0.08421376,0.022206843,0.17279507,0.08882737,0.075355634,0.06299116,0.14769705,0.059115727,0.24415225,0.11374087,-0.1417301,0.11374087,-0.022206843,0.08421376,-0.09356401,0.08882737,-0.02460592,-0.17279507,0.13016532,0.09356401,-0.17279507,-0.11909266,0.153787,-0.13016532,-0.153787,0.11909266,-0.07111111,0.007443291,0.17279507,0.1417301,-0.09356401,-0.044844292,-0.10851211,-0.029773165,-0.30142254,0.09356401,-0.16633603,-0.00615148,0.044844292,6854
0.11374087,-0.07972319,0.19291042,-0.059115727,0.059115727,-0.07111111,-0.16633603,0.19291042,0.01574779,0.22889657,-0.13588619,0.048227604,-0.3100961,-0.048227604,-0.12456747,0.055363324,-0.05173395,0.16,-0.059115727,-0.21413302,-0.11374087,0.24415225,0.08421376,-0.103406385,0.075355634,-0.075355634,0.08882737,0.035432525,-0.10851211,0.06299116,0.0039369473,0.035432525,0.103406385,-0.0005536332,-0.13588619,-0.11374087,-0.08882737,-0.13588619,0.029773165,-0.17937717,0.153787,0.075355634,-0.103406385,0.25196463,0.027128028,0.07972319,-0.09842368,0.30142254,0.03844675,0.075355634,0.017777778,-0.14769705,0.055363324,-0.11909266,0.103406385,-0.13016532,-0.03844675,-0.048227604,-0.1417301,-0.09356401,0.13588619,-0.16633603,0.044844292,0.03254133,6859
-0.08882737,0.153787,0.055363324,0.13016532,-0.06698962,0.18608227,0.06698962,0.30142254,-0.103406385,0.013840831,-0.044844292,-0.012056901,-0.03254133,0.035432525,-0.06299116,-0.07111111,-0.059115727,0.16,0.103406385,-0.13016532,0.24415225,0.14769705,-0.18608227,0.11374087,-0.12456747,0.017777778,0.13016532,0.09842368,-0.06698962,-0.13016532,-0.10851211,-0.09842368,0.07111111,-0.07972319,-0.17937717,0.25990003,-0.07972319,0.044844292,-0.103406385,0.21413302,-0.06299116,0.06299116,-0.03254133,0.11374087,-0.05173395,-0.09842368,-0.029773165,-0.08421376,-0.03254133,-0.075355634,0.2069358,0.13016532,-0.19986159,0.2679585,0.03844675,-0.06299116,0.02460592,0.10851211,0.13016532,0.044844292,0.07972319,0.048227604,0.1417301,-0.24415225,6860
0.13016532,-0.09356401,0.09356401,-0.103406385,-0.03254133,-0.10851211,-0.075355634,0.3100961,0.041584007,0.022206843,0.17937717,0.029773165,-0.05173395,-0.035432525,-0.13016532,-0.10851211,-0.07111111,-0.010396002,0.19291042,-0.06698962,0.09842368,-0.11374087,0.03844675,-0.103406385,0.11374087,0.10851211,-0.18608227,0.06299116,0.21413302,-0.044844292,0.16633603,0.06299116,0.09842368,0.12456747,-0.16633603,0.08882737,0.1417301,-0.1417301,0.03844675,0.11909266,-0.28444445,-0.05173395,-0.103406385,0.17279507,-0.07111111,0.09842368,0.059115727,-0.16,0.25196463,-0.11374087,0.06299116,-0.1417301,-0.07972319,-0.0005536332,0.03844675,0.1417301,0.2069358,0.14769705,-0.17279507,-0.02460592,-0.153787,0.08882737,0.059115727,0.059115727,6866
-0.12456747,-0.17937717,0.06299116,-0.16,-0.18608227,0.10851211,-0.012056901,0.017777778,0.00615148,0.153787,0.055363324,-0.09356401,0.08882737,-0.09356401,-0.1417301,-0.055363324,-0.17937717,0.25990003,-0.06698962,-0.13016532,0.06299116,0.02460592,0.12456747,-0.012056901,-0.09356401,-0.13016532,-0.07111111,0.103406385,-0.055363324,0.035432525,0.153787,0.19986159,-0.06299116,0.035432525,-0.1417301,-0.16,-0.11909266,-0.08882737,-0.07972319,-0.09842368,-0.01574779,0.013840831,-0.11909266,-0.03254133,0.08421376,0.18608227,0.09356401,0.0039369473,-0.18608227,-0.05173395,0.029773165,0.048227604,0.06299116,0.075355634,0.17279507,-0.1417301,-0.30142254,-0.059115727,-0.16,-0.07972319,-0.17937717,0.027128028,-0.36472127,-0.075355634,6869
0.075355634,-0.14769705,0.16,-0.19291042,-0.103406385,-0.041584007,-0.18608227,0.41362554,0.14769705,0.08421376,0.05173395,-0.0009842368,0.08882737,-0.010396002,-0.029773165,-0.07111111,0.017777778,0.06698962,0.22889657,-0.1417301,0.13016532,-0.05173395,0.07972319,-0.08882737,0.05173395,0.075355634,-0.153787,0.153787,0.17937717,-0.041584007,0.25196463,0.07111111,0.01574779,0.1417301,-0.08882737,0.08421376,0.07111111,-0.13016532,0.05173395,0.11374087,-0.17937717,0.007443291,-0.103406385,0.10851211,-0.11374087,0.19986159,-0.06698962,-0.09356401,-0.0022145328,-0.09842368,0.09356401,-0.16,-0.044844292,-0.05173395,0.17279507,0.07111111,0.013840831,0.11909266,-0.2214533,-0.03254133,-0.10851211,0.13016532,0.004982699,0.059115727,6870
0.041584007,-0.013840831,0.013840831,-0.0030142253,-0.09356401,-0.13016532,0.08421376,0.33685505,0.06698962,0.13016532,0.02460592,0.008858131,-0.022206843,0.38391387,0.07111111,0.19986159,-0.11374087,-0.11374087,-0.075355634,-0.029773165,0.008858131,-0.16,-0.010396002,0.055363324,-0.07111111,0.2069358,-0.1417301,0.027128028,-0.19291042,-0.048227604,-0.03254133,-0.19291042,-0.2069358,-0.2069358,-0.13588619,-0.08421376,-0.10851211,0.12456747,0.075355634,0.03254133,-0.10851211,-0.008858131,-0.013840831,0.041584007,0.25990003,-0.055363324,-0.19291042,0.18608227,-0.10851211,-0.035432525,-0.16,-0.12456747,-0.103406385,0.1417301,-0.055363324,-0.01574779,-0.11909266,0.075355634,-0.017777778,-0.048227604,0.07972319,-0.07972319,0.09356401,0.041584007,6876
-0.16633603,0.08421376,-0.06299116,-0.19291042,0.0022145328,-0.18608227,-0.11909266,0.30142254,0.18608227,0.055363324,-0.059115727,0.09842368,-0.1417301,0.09842368,-0.2069358,0.103406385,0.09842368,-0.17937717,-0.10851211,0.00615148,0.16633603,0.11909266,-0.010396002,-0.14769705,-0.055363324,0.27613994,0.0039369473,-0.11909266,0.08882737,-0.11909266,-0.0009842368,0.048227604,-0.07972319,-0.21413302,-0.004982699,0.13016532,0.17279507,0.16633603,-0.08421376,0.03844675,0.075355634,0.08882737,-0.24415225,-0.048227604,-0.02460592,0.103406385,0.25990003,-0.19291042,0.13016532,-0.09842368,0.013840831,0.09842368,-0.012056901,0.03844675,0.029773165,0.09356401,0.08421376,-0.059115727,-0.075355634,-0.059115727,-0.075355634,0.022206843,-0.03254133,0.10851211,6884
-0.13016532,-0.153787,-0.06698962,-0.013840831,-0.06698962,0.044844292,0.13588619,0.06299116,-0.044844292,-0.06698962,-0.09356401,-0.19291042,-0.07972319,-0.08882737,-0.13016532,0.01574779,-0.16633603,0.007443291,-0.14769705,0.06698962,-0.19291042,0.06299116,-0.07111111,0.022206843,-0.008858131,0.07972319,-0.153787,-0.2069358,0.06698962,0.09842368,-0.08421376,-0.153787,0.012056901,-0.11374087,-0.3100961,-0.08421376,-0.07111111,-0.19986159,0.06299116,-0.09356401,0.10851211,0.07972319,0.19291042,-0.055363324,0.11374087,0.008858131,0.035432525,-0.17937717,0.11909266,-0.06299116,-0.14769705,0.08882737,-0.14769705,0.17279507,0.041584007,0.30142254,-0.25990003,0.08421376,0.19986159,0.035432525,-0.153787,-0.035432525,-0.029773165,0.10851211,6887
-0.27613994,0.13016532,0.17937717,0.11374087,-0.30142254,-0.08882737,0.103406385,0.3100961,0.017777778,0.03844675,-0.03844675,0.035432525,-0.00153787,0.07972319,0.055363324,-0.08421376,-0.11374087,0.11909266,-0.07111111,0.1417301,-0.048227604,0.03254133,-0.08421376,-0.17279507,-0.07111111,-0.07111111,-0.07111111,0.0039369473,-0.075355634,-0.28444445,-0.09356401,-0.16633603,-0.09356401,-0.16633603,0.10851211,0.13588619,-0.103406385,0.035432525,-0.048227604,0.103406385,-0.022206843,-0.075355634,-0.048227604,0.00615148,0.08882737,-0.17279507,0.02460592,-0.1417301,-0.10851211,-0.06698962,0.25196463,-0.075355634,-0.017777778,0.03844675,0.0009842368,-0.25990003,-0.013840831,0.07111111,-0.08882737,-0.07111111,0.14769705,0.055363324,0.153787,0.16633603,6895
0.16,0.10851211,-0.19291042,0.035432525,0.10851211,0.13016532,-0.075355634,0.25990003,-0.12456747,-0.11909266,0.022206843,0.013840831,0.048227604,-0.022206843,-0.06299116,-0.044844292,0.09842368,-0.01574779,0.07972319,-0.11909266,0.153787,0.02460592,-0.13588619,0.153787,-0.19986159,0.07111111,0.103406385,0.34602076,0.09356401,-0.019930797,-0.14769705,-0.16,-0.017777778,-0.153787,-0.0022145328,0.027128028,-0.17937717,0.059115727,-0.08421376,0.11374087,0.012056901,0.059115727,0.004982699,0.19291042,0.103406385,-0.17279507,-0.12456747,-0.06698962,-0.153787,-0.17937717,-0.03254133,-0.022206843,-0.14769705,0.22889657,-0.09356401,-0.05173395,0.035432525,-0.13016532,-0.13016532,-0.09356401,0.16633603,0.029773165,-0.01574779,-0.22889657,6896
-0.041584007,-0.044844292,-0.075355634,-0.2679585,-0.11374087,-0.075355634,0.029773165,0.13588619,-0.10851211,0.10851211,-0.019930797,0.13016532,0.103406385,-0.1417301,-0.048227604,-0.07111111,-0.153787,-0.013840831,0.17279507,0.03844675,0.07972319,0.03844675,0.29287198,0.16633603,0.035432525,0.11374087,0.09842368,0.035432525,-0.09842368,0.07111111,0.14769705,-0.2364629,-0.027128028,-0.11374087,-0.14769705,-0.008858131,0.059115727,-0.09842368,-0.1417301,0.12456747,0.019930797,0.14769705,0.2214533,-0.11374087,0.075355634,-0.16633603,-0.17937717,-0.07972319,0.035432525,0.027128028,0.12456747,-0.019930797,-0.059115727,0.24415225,0.09842368,0.09356401,0.2069358,-0.08882737,0.1417301,0.09842368,0.21413302,-0.19986159,-0.05173395,0.019930797,6898
-0.08882737,0.022206843,-0.03844675,-0.06299116,0.041584007,-0.25196463,0.035432525,0.28444445,0.25990003,0.09842368,-0.07972319,0.2364629,-0.09356401,-0.035432525,-0.29287198,0.08421376,0.07111111,-0.10851211,-0.14769705,-0.027128028,0.17937717,0.18608227,-0.0009842368,-0.153787,-0.008858131,0.25196463,-0.10851211,0.029773165,0.13016532,-0.09356401,-0.00615148,-0.013840831,-0.055363324,-0.12456747,0.048227604,0.019930797,0.14769705,0.035432525,-0.08882737,-0.017777778,0.048227604,0.18608227,-0.2214533,-0.02460592,-0.09356401,0.16633603,0.19986159,-0.27613994,-0.00153787,-0.075355634,-0.02460592,0.08882737,-0.0030142253,-0.004982699,0.044844292,0.07111111,0.08421376,-0.08882737,-0.075355634,-0.13588619,-0.09842368,0.013840831,-0.0002460592,0.075355634,6903
-0.07111111,0.00615148,0.09356401,-0.0002460592,-0.2679585,-0.07972319,0.035432525,0.37425604,-0.055363324,0.19291042,0.16,0.08421376,0.09842368,0.11374087,0.059115727,0.027128028,-0.08421376,0.18608227,-0.055363324,0.18608227,-0.16,0.08882737,0.027128028,-0.012056901,-0.027128028,0.022206843,-0.19291042,0.12456747,-0.03254133,-0.153787,-0.11374087,-0.013840831,-0.19986159,-0.16633603,0.02460592,0.06698962,-0.11909266,0.12456747,-0.08421376,0.153787,0.010396002,-0.16633603,-0.08882737,0.035432525,0.27613994,-0.103406385,0.06698962,-0.10851211,-0.012056901,0.008858131,0.18608227,-0.010396002,-0.03254133,0.09842368,-0.12456747,-0.28444445,-0.022206843,-0.008858131,-0.08421376,-0.09356401,0.059115727,0.008858131,0.153787,0.01574779,6909
-0.035432525,-0.08882737,0.16633603,-0.041584007,-0.1417301,-0.00615148,0.19986159,0.035432525,-0.022206843,0.007443291,0.008858131,0.075355634,-0.22889657,0.11909266,-0.03254133,0.02460592,0.12456747,0.008858131,-0.13588619,0.06299116,-0.28444445,0.17937717,0.09356401,-0.12456747,-0.08882737,0.07972319,0.075355634,-0.07972319,-0.2069358,0.2069358,0.09356401,-0.010396002,-0.06299116,0.041584007,0.07972319,-0.017777778,-0.05173395,0.041584007,0.06299116,-0.18608227,0.16,-0.2679585,-0.027128028,0.38391387,-0.08882737,0.08882737,-0.008858131,-0.06299116,0.03844675,-0.1417301,0.09356401,-0.075355634,-0.035432525,0.12456747,0.13016532,-0.08421376,0.027128028,-0.055363324,-0.019930797,-0.31889275,0.044844292,-0.13588619,0.048227604,-0.08421376,6910
-0.041584007,-0.2069358,0.07111111,-0.10851211,-0.25990003,0.075355634,-0.008858131,0.19986159,0.075355634,0.08882737,0.1417301,-0.153787,0.19291042,-0.03844675,-0.027128028,-0.11374087,-0.08421376,0.14769705,-0.153787,-0.28444445,0.03254133,-0.12456747,-0.010396002,-0.08421376,-0.004982699,0.027128028,0.11374087,0.0009842368,0.09842368,0.34602076,0.055363324,0.17279507,-0.048227604,0.19986159,-0.05173395,-0.06698962,0.02460592,-0.013840831,0.11909266,-0.14769705,0.059115727,0.07972319,-0.07972319,-0.1417301,-0.0005536332,-0.11374087,-0.048227604,0.09842368,-0.041584007,-0.09356401,0.041584007,-0.03844675,-0.08421376,0.13588619,0.24415225,-0.075355634,-0.13016532,-0.21413302,-0.14769705,0.041584007,-0.059115727,0.035432525,-0.16,0.13588619,6911
0.0030142253,0.027128028,-0.044844292,-0.17279507,-0.153787,-0.027128028,0.13016532,0.22889657,0.09356401,-0.09356401,-0.027128028,0.059115727,0.019930797,0.055363324,0.01574779,-0.0009842368,-0.041584007,0.16,-0.12456747,-0.153787,0.16633603,0.28444445,-0.31889275,0.06299116,-0.103406385,-0.035432525,0.059115727,0.18608227,0.103406385,0.08882737,0.0039369473,-0.013840831,-0.00615148,0.055363324,-0.2214533,0.03844675,0.00615148,0.075355634,0.03254133,0.153787,-0.012056901,-0.09356401,0.06698962,-0.06698962,-0.01574779,-0.2364629,0.0022145328,0.17279507,0.041584007,-0.05173395,0.18608227,0.048227604,-0.08882737,0.11909266,0.07111111,0.041584007,0.07972319,-0.17937717,0.08421376,0.2679585,0.16633603,-0.035432525,0.12456747,-0.29287198,6922
0.07972319,0.06698962,-0.09842368,0.059115727,-0.09842368,0.08882737,0.09842368,0.39369473,-0.11909266,-0.013840831,-0.013840831,0.05173395,0.029773165,0.06698962,-0.11374087,-0.029773165,-0.007443291,0.075355634,0.01574779,-0.08421376,0.17279507,0.03254133,-0.13016532,0.17937717,-0.09842368,0.1417301,0.0022145328,0.2214533,-0.017777778,-0.013840831,-0.17937717,-0.16,0.059115727,-0.2679585,-0.18608227,0.14769705,-0.2069358,0.11374087,-0.075355634,0.08882737,-0.05173395,-0.03844675,-0.013840831,0.09356401,0.16633603,-0.10851211,-0.1417301,-0.027128028,-0.022206843,-0.01574779,0.013840831,0.035432525,-0.16,0.29287198,-0.19291042,-0.11909266,-0.013840831,-0.07111111,-0.008858131,-0.029773165,0.16633603,0.03844675,0.044844292,-0.2069358,6923
0.103406385,0.035432525,-0.18608227,-0.12456747,0.059115727,-0.06299116,0.08421376,0.19291042,-0.16633603,-0.0030142253,-0.14769705,0.10851211,0.11374087,-0.12456747,-0.059115727,0.00153787,0.103406385,0.16633603,0.08421376,-0.059115727,0.13588619,0.13016532,-0.13016532,0.19291042,-0.06299116,0.11374087,0.048227604,0.32781237,-0.010396002,0.022206843,-0.17279507,-0.1417301,0.03844675,-0.21413302,-0.103406385,0.048227604,-0.1417301,0.03254133,-0.09356401,0.1417301,0.059115727,-0.09356401,0.027128028,0.059115727,-0.00153787,-0.13588619,-0.17279507,0.004982699,-0.041584007,-0.075355634,-0.07111111,-0.019930797,-0.12456747,0.32781237,-0.21413302,0.004982699,0.16633603,-0.17279507,-0.17279507,-0.13588619,-0.007443291,0.059115727,-0.09842368,-0.06698962,6929
-0.09842368,-0.11374087,0.09356401,-0.022206843,-0.10851211,0.11374087,-0.048227604,0.09842368,-0.059115727,-0.0039369473,0.21413302,-0.035432525,0.075355634,-0.010396002,-0.153787,0.00153787,-0.01574779,0.03254133,-0.041584007,-0.004982699,0.11374087,-0.19986159,0.21413302,-0.07972319,0.012056901,-0.09842368,0.12456747,-0.022206843,-0.11909266,0.13016532,0.2214533,0.32781237,0.09842368,-0.019930797,-0.075355634,0.01574779,-0.075355634,0.01574779,-0.00615148,0.05173395,-0.17937717,0.0005536332,-0.059115727,-0.2069358,0.0030142253,0.103406385,-0.048227604,-0.08421376,-0.103406385,0.048227604,0.03254133,-0.00615148,-0.035432525,0.153787,0.28444445,-0.017777778,-0.25196463,-0.2364629,-0.17937717,0.07972319,-0.12456747,0.17279507,-0.28444445,-0.08421376,6936
0.10851211,0.09842368,-0.16,0.013840831,0.03844675,0.19291042,0.16,0.2364629,-0.05173395,-0.06299116,-0.055363324,0.02460592,-0.11374087,0.010396002,-0.041584007,-0.035432525,-0.08421376,0.17937717,0.027128028,-0.19986159,0.17937717,0.07111111,-0.22889657,0.25990003,-0.029773165,0.048227604,0.19986159,0.16633603,0.08421376,-0.11909266,-0.1417301,-0.06299116,0.12456747,-0.16,-0.08882737,0.07111111,-0.11909266,-0.00615148,-0.00615148,0.1417301,-0.06698962,0.13016532,-0.08882737,0.06698962,0.075355634,-0.07111111,-0.18608227,-0.13588619,-0.019930797,0.06299116,0.055363324,0.14769705,-0.25196463,0.28444445,-0.004982699,0.05173395,0.027128028,-0.0039369473,0.019930797,0.09356401,0.153787,0.06299116,-0.0039369473,-0.2364629,6939
-0.22889657,0.09356401,0.1417301,0.05173395,-0.25990003,-0.07972319,0.019930797,0.2679585,0.059115727,0.027128028,0.08421376,0.0039369473,-0.029773165,0.02460592,0.11374087,-0.103406385,-0.14769705,0.21413302,-0.07111111,0.153787,-0.09356401,0.08421376,-0.055363324,-0.13588619,-0.075355634,-0.14769705,-0.11374087,0.02460592,-0.017777778,-0.2679585,-0.12456747,-0.075355634,-0.11374087,-0.12456747,0.12456747,0.041584007,-0.06299116,-0.03254133,-0.00615148,-0.007443291,-0.11909266,-0.029773165,-0.017777778,0.08421376,0.13588619,-0.17279507,0.03844675,-0.21413302,-0.19291042,-0.103406385,0.34602076,-0.103406385,-0.022206843,-0.055363324,0.027128028,-0.17279507,-0.09356401,0.00615148,-0.055363324,-0.1417301,0.153787,0.11909266,0.09842368,0.06698962,6941
0.11909266,0.16,0.17279507,-0.09356401,-0.18608227,0.08882737,0.13016532,0.08421376,-0.13016532,0.103406385,0.08421376,0.041584007,-0.32781237,-0.041584007,0.10851211,0.013840831,-0.075355634,-0.103406385,-0.022206843,0.019930797,0.027128028,-0.19986159,-0.08421376,0.012056901,-0.07111111,0.05173395,-0.13016532,-0.07111111,0.17279507,0.013840831,0.11909266,-0.2214533,0.3100961,-0.29287198,-0.10851211,0.029773165,-0.007443291,0.06299116,0.008858131,-0.03254133,0.10851211,-0.14769705,-0.029773165,-0.2214533,-0.12456747,0.08882737,-0.0030142253,0.008858131,0.048227604,0.013840831,-0.17279507,0.19291042,0.2214533,-0.11909266,0.07111111,-0.048227604,0.08421376,0.075355634,-0.07972319,0.008858131,-0.10851211,-0.14769705,-0.08882737,0.048227604,6943
-0.1417301,0.2214533,-0.09842368,-0.013840831,-0.11909266,0.18608227,-0.03844675,0.28444445,-0.12456747,-0.17937717,-0.153787,-0.075355634,-0.059115727,-0.059115727,-0.017777778,-0.1417301,0.017777778,0.004982699,0.0009842368,-0.041584007,0.16633603,-0.07972319,-0.059115727,0.02460592,-0.09356401,-0.041584007,0.08421376,0.16633603,0.029773165,-0.17937717,-0.2214533,-0.08882737,-0.013840831,-0.19986159,0.12456747,-0.022206843,-0.07111111,-0.13588619,-0.05173395,0.048227604,0.09842368,0.07111111,0.07972319,0.25196463,0.08882737,-0.103406385,-0.029773165,-0.14769705,-0.12456747,-0.25990003,0.12456747,-0.03254133,-0.059115727,0.18608227,0.044844292,-0.19291042,0.022206843,-0.103406385,-0.103406385,-0.06698962,0.22889657,0.12456747,0.14769705,-0.09842368,6951
-0.08882737,0.22889657,0.055363324,0.12456747,-0.13588619,0.041584007,-0.075355634,0.2069358,-0.103406385,0.03844675,0.17279507,-0.010396002,-0.25196463,0.017777778,0.019930797,-0.0039369473,0.07111111,-0.029773165,0.08882737,0.055363324,0.11909266,-0.022206843,-0.19291042,-0.09842368,-0.14769705,-0.044844292,0.07972319,0.08421376,-0.09356401,-0.075355634,-0.1417301,-0.03254133,-0.022206843,-0.30142254,0.075355634,-0.06299116,-0.008858131,-0.03254133,-0.041584007,0.16,-0.055363324,0.14769705,0.16,0.09842368,-0.05173395,-0.24415225,-0.075355634,-0.19986159,-0.08421376,-0.27613994,0.22889657,0.08421376,0.041584007,0.0039369473,0.14769705,-0.1417301,0.10851211,-0.007443291,-0.017777778,0.13588619,0.16,0.027128028,-0.0009842368,-0.2364629,6956
0.11909266,-0.153787,-0.048227604,-0.13588619,-0.09842368,-0.13016532,-0.0039369473,0.17937717,0.019930797,-0.0002460592,0.1417301,-0.0022145328,-0.029773165,-0.06299116,-0.153787,-0.13016532,-0.075355634,-0.022206843,0.17937717,-0.11374087,0.05173395,-0.13588619,-0.029773165,-0.09842368,0.10851211,0.2069358,-0.103406385,0.09842368,0.25196463,-0.055363324,0.153787,0.041584007,0.09356401,0.013840831,-0.10851211,0.022206843,0.16633603,-0.035432525,0.11909266,0.11909266,-0.2679585,-0.11909266,-0.08421376,0.16633603,0.0039369473,0.09356401,-0.017777778,-0.153787,0.25990003,-0.055363324,0.048227604,-0.19291042,-0.044844292,-0.022206843,0.103406385,0.19986159,0.19986159,0.11374087,-0.1417301,-0.03844675,-0.1417301,0.16,0.11374087,0.18608227,6967
0.05173395,-0.18608227,-0.153787,0.08882737,-0.2069358,-0.18608227,0.0002460592,0.035432525,-0.075355634,-0.05173395,-0.044844292,0.08421376,-0.11909266,0.13016532,-0.02460592,-0.11909266,-0.22889657,-0.14769705,0.09842368,-0.035432525,-0.12456747,-0.07111111,0.02460592,-0.06299116,-0.07111111,0.22889657,-0.027128028,0.09356401,-0.0039369473,0.1417301,0.13016532,-0.07972319,-0.03254133,-0.01574779,-0.24415225,0.044844292,-0.048227604,-0.07972319,0.16,-0.044844292,-0.13588619,0.18608227,0.18608227,-0.010396002,0.06299116,-0.022206843,-0.055363324,-0.08882737,0.27613994,-0.17937717,-0.25990003,-0.153787,0.03254133,0.10851211,0.13016532,0.14769705,-0.055363324,0.16633603,0.055363324,-0.16633603,-0.02460592,-0.16633603,0.075355634,0.13016532,6968
