id,dim
2083,5.729250907897949
2090,4.5923590660095215
2092,12.313097953796387
2093,3.3185906410217285
2095,1.6166331768035889
2097,5.12235164642334
2098,2.0064780712127686
2101,3.3309051990509033
2132,1.5689620971679688
2133,4.794416427612305
2135,3.0314133167266846
2137,1.4942818880081177
2141,6.940589904785156
2162,4.041615962982178
2163,5.321807384490967
2166,4.529798984527588
2169,4.854031562805176
2175,4.430751323699951
2176,5.016260147094727
2182,1.8147228956222534
2184,4.495750427246094
2189,2.8455755710601807
2207,5.0542097091674805
2212,2.500291109085083
2213,5.41455078125
2220,2.5187792778015137
2230,3.6639645099639893
2234,5.0742902755737305
2235,1.8425769805908203
2240,6.713807106018066
2246,2.6120657920837402
2249,2.1988613605499268
2253,2.6601030826568604
2259,1.6391533613204956
2261,5.15034294128418
2276,3.7336788177490234
2279,8.395057678222656
2282,2.0547382831573486
2301,4.986659049987793
2304,2.3940956592559814
2315,5.968286514282227
2316,3.333949089050293
2317,6.014420032501221
2336,2.5318634510040283
2341,4.349440574645996
2360,4.663267135620117
2367,4.536624908447266
2368,4.827298641204834
2369,5.109164714813232
2375,2.0113539695739746
2378,2.0526845455169678
2380,2.2651538848876953
2392,5.102580547332764
2393,5.762552738189697
2398,4.574929714202881
2399,3.310539722442627
2405,3.687861442565918
2407,5.432672023773193
2412,6.236461639404297
2414,6.775263786315918
2419,2.4793717861175537
2420,4.567561626434326
2425,5.061795711517334
2430,3.963974714279175
2431,3.0323970317840576
2433,4.06359338760376
2439,8.389037132263184
2441,3.426520347595215
2445,4.927505970001221
2446,6.420308589935303
2454,2.9000661373138428
2460,4.178437232971191
2465,3.0458316802978516
2468,3.863197088241577
2469,5.831993579864502
2470,4.429800033569336
2474,3.1215829849243164
2476,2.1658389568328857
2478,3.7691574096679688
2482,5.250892162322998
2484,3.2513959407806396
2491,4.103369235992432
2494,2.570565700531006
2498,7.585858345031738
2512,5.190524101257324
2514,1.6633394956588745
2525,1.8328243494033813
2526,6.1999831199646
2527,3.623892068862915
2529,3.866549015045166
2533,3.9351425170898438
2544,5.634500980377197
2545,3.733042001724243
2550,4.515953540802002
2551,3.7915871143341064
2563,4.774773120880127
2570,1.5308934450149536
2573,5.198742389678955
2579,4.8574604988098145
2581,7.403661727905273
2591,4.546618461608887
2594,2.6892378330230713
2596,3.8867359161376953
2602,5.390051364898682
2608,5.05230188369751
2612,5.189130783081055
2615,6.178800106048584
2616,5.309126853942871
2620,4.945615291595459
2622,5.858878135681152
2627,4.154615879058838
2628,7.347347259521484
2631,3.2857542037963867
2637,5.338650703430176
2640,2.1494293212890625
2641,3.605776786804199
2650,2.6429946422576904
2662,3.1723761558532715
2672,2.9563000202178955
2673,3.585677146911621
2675,1.3975180387496948
2682,4.97031307220459
2697,5.743196487426758
2703,4.089296817779541
2708,4.800416946411133
2709,3.675635814666748
2715,9.455479621887207
2718,10.585845947265625
2721,4.121082305908203
2723,4.899385452270508
2726,5.4324259757995605
2730,5.31520414352417
2734,2.619424343109131
2739,6.293361186981201
2745,2.0595386028289795
2757,1.7802894115447998
2758,4.794968128204346
2767,2.8685250282287598
2768,5.726317405700684
2770,7.196503162384033
2772,6.647134304046631
2778,4.76740837097168
2784,3.7713286876678467
2785,1.8296465873718262
2791,3.754502296447754
2797,4.556739807128906
2799,5.10595178604126
2802,4.133316993713379
