total_population,pop_density,maxdist_road,meandist_road,id
0,0,1326,480,75187
64,39,896,384,75190
0,0,13513,12833,75226
30,18,896,290,75244
0,0,8785,8137,75248
0,0,50000,50000,75250
10,6,2368,1833,75272
0,0,50000,50000,75282
0,0,14503,13677,75313
0,0,12788,11970,75314
0,0,2365,1611,75315
0,0,50000,50000,75366
36,22,1503,822,75373
8,5,637,191,75376
2031,1246,1298,562,75385
0,0,6888,6255,75394
759,466,1444,613,75397
0,0,50000,50000,75415
4,2,6729,5873,75438
0,0,10944,10076,75443
4031,2474,1087,542,75454
1,0,2904,2243,75475
0,0,20002,19178,75485
169,104,953,426,75492
1392,854,1523,679,75495
172,105,2501,1603,75498
12,7,8272,7407,75506
74,45,1397,615,75514
0,0,33044,32177,75515
0,0,50000,50000,75530
15,9,3653,2872,75538
0,0,14471,13760,75540
110,68,1754,1114,75543
45,28,1020,329,75582
1,1,11457,10594,75588
19,12,9925,9079,75591
0,0,6620,5951,75594
0,0,1593,971,75603
0,0,9781,9107,75614
144,88,891,341,75677
14,8,5597,4892,75690
1,0,27789,27043,75695
0,0,50000,50000,75709
1,1,4773,4021,75714
0,0,50000,50000,75725
0,0,50000,50000,75728
30,18,2729,2098,75738
105,64,1366,815,75742
10,6,2007,1188,75754
0,0,50000,50000,75759
5,3,6060,5329,75790
0,0,8148,7526,75801
0,0,50000,50000,75803
0,0,7307,6517,75825
1,0,3705,2996,75827
251,154,2525,1736,75835
579,355,2228,1545,75849
71,43,1239,565,75866
149,91,1967,1331,75881
214,131,2749,2341,75883
747,458,919,260,75889
0,0,12781,11946,75894
0,0,8459,7830,75906
0,0,10319,9456,75908
59,36,7771,6896,75916
17,10,4457,3736,75923
309,190,5750,5291,75943
0,0,4080,3472,75948
0,0,50000,50000,75960
1,1,2947,2226,75983
114,70,3834,2955,75985
0,0,50000,50000,75995
0,0,5174,4329,76015
7,4,1958,1106,76024
0,0,7745,6996,76049
706,433,1710,888,76062
0,0,50000,50000,76074
26,16,2151,1659,76096
18,11,7322,6472,76098
0,0,50000,50000,76107
0,0,50000,50000,76112
216,132,920,327,76119
0,0,19051,18219,76144
0,0,19693,18859,76145
0,0,4347,3623,76155
9015,5533,80,22,76171
147,90,6616,5746,76173
158,97,2822,2229,76174
38,23,21867,20985,76176
3,1,50000,50000,76191
193,118,1157,540,76196
682,418,699,307,76199
851,522,2017,1198,76204
0,0,44439,43601,76205
161,99,583,168,76206
537,330,751,217,76222
13,8,911,367,76223
249,152,6179,5310,76240
0,0,50000,50000,76264
0,0,50000,50000,76273
0,0,1649,938,76290
5,3,6045,5176,76294
21,13,3278,2612,76295
28,17,983,417,76301
658,404,4204,3345,76305
0,0,50000,50000,76320
0,0,2322,1509,76334
0,0,19104,18415,76340
219,134,4087,3291,76350
71,43,4056,3251,76351
0,0,50000,50000,76368
0,0,5398,4752,76379
1,1,389,101,76382
551,338,1360,481,76384
34,21,866,304,76387
1,0,16978,16358,76390
0,0,49998,49964,76391
0,0,50000,50000,76393
0,0,1603,1034,76401
0,0,25682,24975,76403
4,2,16748,15931,76415
1316,807,433,83,76437
0,0,15774,15084,76438
0,0,7084,6440,76463
0,0,18360,17522,76465
4,2,3669,2884,76469
23,14,6054,5516,76483
0,0,10277,9606,76488
0,0,7706,6900,76507
5,3,823,338,76509
12,7,3395,2763,76511
68,42,4116,3388,76513
611,375,1681,992,76518
0,0,15909,15129,76531
7,4,21832,21348,76540
269,165,740,266,76541
7,4,1852,1069,76544
0,0,50000,50000,76553
0,0,41258,40531,76554
54,33,628,209,76576
0,0,3741,2890,76578
1,0,7164,6308,76602
2,1,13221,12545,76606
6,3,2451,1825,76625
1,0,1605,969,76639
0,0,50000,50000,76650
1618,993,854,253,76665
11,7,13218,12347,76690
0,0,50000,50000,76700
5,3,9854,9013,76702
0,0,50000,50000,76718
0,0,50000,50000,76721
0,0,50000,50000,76722
32,19,5822,4954,76743
760,466,359,88,76774
0,0,10508,9646,76775
697,428,2904,2233,76781
444,272,841,350,76828
0,0,17610,16848,76843
49,30,533,218,76850
16,10,46615,45747,76855
0,0,50000,50000,76867
779,478,607,216,76897
0,0,1320,624,76908
0,0,50000,50000,76909
0,0,50000,50000,76919
0,0,1658,1022,76929
0,0,6365,5492,76958
1122,689,683,235,76962
2035,1249,248,42,76967
0,0,4189,3481,76973
0,0,50000,50000,76984
392,241,3582,2936,76990
1845,1132,1244,465,77005
0,0,50000,50000,77012
453,278,1681,994,77024
672,412,573,269,77035
0,0,3637,3012,77037
0,0,50000,50000,77047
110,68,4004,3321,77056
3872,2376,676,237,77073
0,0,50000,50000,77083
0,0,5464,4833,77096
208,128,2610,1774,77099
58,35,1803,972,77109
1119,687,1259,496,77114
25,15,1675,777,77115
19,11,4368,3513,77117
1013,622,1098,343,77121
199,122,5550,4882,77129
23,14,975,313,77130
258,158,974,396,77137
14,9,3076,2280,77141
0,0,32911,32247,77159
573,352,698,167,77167
0,0,6795,6140,77171
6,3,6525,5695,77172
191,117,1740,1130,77180
0,0,50000,50000,77186
39,24,1080,717,77192
3,1,2041,1275,77203
0,0,33553,32667,77214
0,0,7564,6668,77235
7,4,6191,5313,77242
0,0,50000,50000,77252
5,3,3041,2259,77269
0,0,41314,40432,77292
0,0,3079,2441,77325
0,0,50000,50000,77332
0,0,50000,50000,77339
1571,964,1404,681,77344
0,0,48017,47185,77364
3,2,2431,1708,77396
1,0,2281,1433,77400
69,42,1819,966,77417
0,0,30887,30012,77424
0,0,17009,16134,77462
0,0,26160,25465,77470
0,0,4992,4122,77489
158,97,5098,4236,77505
20,12,2371,1611,77506
1188,729,770,141,77518
0,0,7353,6536,77519
28,17,8758,8024,77531
0,0,50000,50000,77538
1,0,2668,1814,77551
113,69,343,103,77561
0,0,3617,2984,77579
0,0,50000,50000,77594
20,12,3748,3014,77597
0,0,6416,5530,77627
1,0,50000,50000,77641
119,73,1273,720,77659
1336,820,947,341,77661
0,0,37071,36436,77668
742,455,378,122,77698
0,0,50000,50000,77706
0,0,13808,13102,77720
0,0,4460,3632,77734
0,0,12571,11753,77751
7,4,1457,718,77752
2,1,2630,1839,77758
0,0,50000,50000,77759
0,0,50000,50000,77775
409,251,1155,364,77790
0,0,50000,50000,77801
0,0,40095,39344,77802
0,0,4812,4146,77821
459,282,1285,563,77836
0,0,819,313,77843
670,411,560,132,77859
113,69,1125,415,77862
0,0,50000,50000,77864
0,0,50000,50000,77865
1076,660,5570,4805,77868
1,0,890,308,77906
8,5,1590,735,77919
243,149,5056,4142,77920
74,45,1141,455,77925
6,4,11914,11033,77932
9,5,3897,3209,77947
0,0,4207,3436,77961
164,101,2979,2602,77977
268,164,2121,1508,77978
0,0,50000,50000,77981
41,25,959,360,77989
36,22,12036,11694,77992
11,7,3220,2807,77998
0,0,42551,41894,78002
3,2,1791,971,78011
22,14,2666,1805,78020
18,11,980,418,78025
0,0,1484,871,78062
0,0,14865,14014,78064
0,0,16712,16059,78069
0,0,2329,1514,78075
0,0,50000,50000,78080
713,437,173,53,78103
73,45,2105,1312,78105
0,0,8358,7466,78111
1,0,6793,6031,78120
0,0,1872,1000,78124
2,1,5281,4486,78128
1,0,21545,20710,78138
466,286,4029,3418,78144
24,14,1983,1151,78147
0,0,27274,26402,78158
45,27,42592,41759,78183
2,1,9072,8299,78196
209,128,1691,814,78213
4003,2456,218,36,78215
0,0,5721,4872,78230
0,0,50000,50000,78238
163,100,2871,2483,78244
52,32,962,298,78250
0,0,48242,47403,78252
0,0,50000,50000,78273
421,258,1307,596,78280
0,0,50000,50000,78297
39,24,830,328,78299
178,109,828,322,78304
1,0,6986,6383,78310
100,61,3862,3050,78317
2,1,10891,10082,78319
0,0,50000,50000,78328
3063,1880,960,365,78331
7,4,1529,685,78345
0,0,50000,50000,78352
30,18,9557,8898,78368
0,0,22805,21975,78381
0,0,5399,4681,78384
0,0,7375,6518,78385
734,450,2937,2070,78389
12,7,1044,463,78390
0,0,50000,50000,78394
156,95,5132,4665,78403
0,0,3211,2368,78412
0,0,50000,50000,78417
21,13,4769,4014,78427
63,38,3428,2728,78431
0,0,17464,16738,78438
10,6,15967,15160,78447
24,15,1667,773,78453
274,168,1179,502,78457
0,0,50000,50000,78466
902,553,1430,720,78472
4,2,23462,22596,78477
0,0,50000,50000,78496
20,12,4542,3722,78512
1,0,3543,2747,78523
41,25,20100,19439,78530
0,0,50000,50000,78543
740,454,23327,22634,78554
0,0,50000,50000,78557
0,0,50000,50000,78595
0,0,29275,28428,78608
0,0,26314,25493,78615
35,21,8290,7742,78620
0,0,5258,4470,78625
27,16,18926,18172,78637
0,0,6415,5771,78641
12318,7560,428,57,78646
174,107,2601,2004,78651
33,20,1603,708,78652
2665,1635,1485,863,78663
238,146,955,369,78671
1,1,10620,9933,78676
14,8,1824,956,78691
2,1,4581,3703,78692
0,0,19732,19083,78697
0,0,50000,50000,78699
0,0,11523,10746,78703
11,6,4404,3560,78706
0,0,2983,2140,78716
2,1,7935,7230,78744
2,1,5308,4508,78752
214,131,968,358,78775
417,256,1078,326,78787
109,67,9072,8269,78790
0,0,30211,29572,78836
173,106,1041,319,78865
71,43,7758,7086,78876
4,2,814,319,78890
0,0,30256,29383,78904
0,0,3524,2633,78908
822,504,959,340,78919
57,35,3520,2667,78925
17,10,3761,2944,78932
10,6,8106,7613,78933
0,0,50000,50000,78959
1,0,2625,1849,78965
0,0,50000,50000,78975
0,0,11135,10408,78980
76,46,606,171,78984
136,83,5167,4491,79001
51,31,3846,3172,79022
0,0,50000,50000,79032
1420,872,912,309,79049
621,381,611,240,79061
1,0,6563,5959,79063
0,0,50000,50000,79074
1606,986,1215,573,79111
0,0,50000,50000,79113
0,0,35065,34176,79130
2172,1333,867,306,79133
2380,1460,985,375,79146
20,12,1286,625,79152
2,1,7955,7134,79156
43,26,997,497,79160
0,0,1628,959,79171
202,123,8335,7409,79201
2,1,1855,1190,79205
0,0,32965,32119,79209
67,41,10530,9816,79211
222,136,1185,529,79215
1,0,2209,1344,79232
1688,1036,1467,680,79250
7,4,2919,2041,79254
0,0,2066,1203,79260
48,29,1307,498,79274
0,0,11621,10864,79278
1292,793,883,288,79295
0,0,11488,10675,79296
94,58,2284,1367,79300
0,0,23562,22764,79304
66,40,6271,5415,79307
0,0,14419,13539,79310
0,0,41549,40681,79321
1,0,11071,10309,79325
0,0,11855,10967,79338
0,0,27405,26763,79358
231,141,650,183,79381
193,118,2093,1324,79395
52,32,4425,3638,79399
91,56,1287,471,79401
0,0,50000,50000,79405
1,1,8408,7724,79409
0,0,2223,1343,79410
0,0,50000,50000,79418
0,0,9407,8774,79431
1191,731,788,318,79433
484,297,3697,2920,79434
258,158,1164,646,79440
48,29,13166,12291,79444
5290,3246,1214,380,79449
4,2,1718,992,79469
3,2,4162,3557,79472
227,139,1471,693,79487
42,26,7209,6363,79495
2510,1540,333,66,79503
0,0,2074,1230,79510
0,0,1072,374,79526
4148,2546,158,31,79535
0,0,3498,2725,79542
58,35,4085,3355,79565
0,0,1890,1538,79572
0,0,15943,15124,79615
0,0,50000,50000,79616
0,0,50000,50000,79628
0,0,50000,50000,79646
77,47,885,319,79660
154,94,6029,5337,79665
0,0,50000,50000,79670
3,2,3706,2972,79690
1676,1028,2232,1413,79691
784,481,1147,428,79694
0,0,6390,5741,79722
1048,643,497,96,79728
0,0,12181,11540,79729
9,5,2164,1312,79788
10,6,851,332,79797
0,0,3113,2292,79799
0,0,50000,50000,79800
0,0,50000,50000,79806
3,2,10403,9533,79816
0,0,3274,2359,79818
0,0,50000,50000,79844
0,0,8769,7895,79848
68,42,11435,10644,79855
3,2,4222,3541,79862
0,0,50000,50000,79882
0,0,9574,8928,79916
537,330,728,305,79921
1,0,3659,3005,79927
3,2,1004,417,79949
0,0,17539,16692,79952
0,0,50000,50000,79962
9,5,2201,1334,79980
0,0,5049,4288,79984
3086,1894,783,276,80012
2,1,8752,7969,80015
1352,830,478,196,80018
0,0,50000,50000,80034
0,0,17325,16588,80039
0,0,5174,4301,80040
1552,952,1289,810,80049
0,0,50000,50000,80076
115,70,2379,1860,80079
0,0,50000,50000,80083
0,0,3761,2959,80092
126,77,5826,4978,80124
60,36,5890,5009,80129
0,0,50000,50000,80130
5346,3281,214,39,80139
0,0,8709,7851,80149
62,38,1343,707,80162
0,0,4668,3997,80198
35,21,50000,50000,80207
308,189,2958,2152,80208
4,3,2490,1757,80226
0,0,13891,13173,80234
0,0,5230,4350,80237
630,386,3376,2616,80238
0,0,1178,465,80261
0,0,10940,10119,80272
0,0,50000,50000,80284
0,0,17100,16254,80293
306,188,1192,495,80301
0,0,9221,8565,80309
48,30,4034,3172,80317
17,10,1775,927,80326
5936,3643,895,305,80333
9,6,2003,1198,80335
75,46,1216,470,80341
0,0,50000,50000,80348
2,1,1724,921,80351
2320,1423,319,81,80352
0,0,20033,19160,80354
0,0,50000,50000,80370
4,2,1934,1313,80395
1,1,1384,526,80403
0,0,50000,50000,80405
0,0,3655,2900,80412
3,2,4606,3818,80417
6,4,6612,5739,80422
1606,985,650,168,80428
0,0,17006,16173,80440
0,0,4620,3868,80448
118,72,1291,652,80449
0,0,28383,27672,80450
283,174,10408,9673,80475
0,0,50000,50000,80490
2,1,1737,932,80493
1,0,3021,2133,80507
0,0,50000,50000,80512
9722,5967,164,36,80526
32,20,4015,3313,80527
2,1,1962,1215,80528
0,0,14277,13470,80530
0,0,39145,38334,80533
42,25,4420,3939,80552
0,0,50000,50000,80557
0,0,50000,50000,80567
408,250,1854,1019,80587
12,7,699,225,80592
1,0,4092,3221,80595
708,434,6296,5592,80612
80,49,1073,334,80623
0,0,48482,47829,80628
3,2,4492,3796,80653
3,2,8440,7741,80655
1,0,11040,10335,80657
202,124,971,373,80672
13,8,4110,3345,80675
895,549,4481,3696,80677
0,0,2942,2260,80678
0,0,50000,50000,80683
1,0,8369,7512,80688
169,104,1283,653,80719
8183,5022,275,81,80759
0,0,50000,50000,80761
1007,618,1894,1198,80764
334,205,1098,428,80797
0,0,3007,2284,80803
1,0,19884,19020,80817
1,0,2803,1965,80835
0,0,49999,49559,80854
4,3,2347,1704,80881
180,110,863,337,80895
5743,3525,416,103,80900
0,0,50000,50000,80904
4,2,2952,2270,80914
0,0,50000,50000,80919
67,41,881,241,80923
0,0,1940,1128,80926
587,360,578,237,80939
7409,4547,926,273,80946
0,0,28567,27679,80963
419,257,1422,866,80964
1574,966,2224,1451,80975
8,5,6574,5856,80977
2,1,7087,6382,80991
0,0,8389,7724,80999
0,0,31858,31160,81002
23,14,811,318,81021
50,30,9714,8961,81025
0,0,39436,38781,81028
0,0,2606,1792,81060
0,0,1377,992,81061
197,121,1385,732,81062
0,0,2587,1861,81070
31,19,765,271,81077
18,11,14360,13627,81085
0,0,50000,50000,81104
0,0,1166,365,81117
5,3,18793,17888,81126
1632,1001,1845,1099,81132
125,77,1543,838,81144
0,0,28259,27452,81150
266,163,1997,1375,81157
20,12,2470,1581,81158
1,1,3109,2226,81159
7,4,631,318,81162
0,0,50000,50000,81181
180,110,671,310,81187
0,0,50000,50000,81190
3223,1978,158,32,81191
198,121,861,333,81204
0,0,2602,1953,81227
0,0,50000,50000,81230
14,9,1454,644,81245
2578,1582,907,323,81249
0,0,2818,1923,81254
2,1,1983,1249,81255
157,96,7300,6774,81266
0,0,50000,50000,81274
201,123,1261,564,81276
214,131,910,240,81290
59,36,4848,4049,81298
107,65,3179,2513,81299
0,0,50000,50000,81302
1811,1112,321,57,81318
9,6,4509,3884,81333
36,22,2472,1739,81362
244,149,4237,3567,81379
2,1,5495,4677,81383
0,0,50000,50000,81393
44,27,1136,582,81411
1769,1086,680,223,81412
48,29,1135,523,81421
0,0,12445,11582,81423
3,2,4608,4123,81429
1,0,8875,8288,81435
74,45,2330,1884,81437
0,0,7617,6893,81451
417,256,407,145,81465
1,0,17338,16650,81469
1,1,1201,541,81479
1,0,1753,1138,81488
83,51,803,339,81499
0,0,50000,50000,81509
54,33,6703,5928,81510
57,35,3850,3026,81548
0,0,2049,1307,81571
3,1,17621,16742,81580
16,10,1049,400,81585
0,0,50000,50000,81601
4,2,2020,1314,81605
25,15,1553,769,81615
0,0,6072,5209,81636
5,3,1600,866,81654
9,5,1468,591,81662
5,3,3998,3297,81663
0,0,1129,439,81680
35,22,12207,11382,81690
0,0,924,339,81704
15,9,4206,3433,81706
15,9,753,283,81712
478,293,1082,394,81739
0,0,6309,5635,81771
107,66,1123,473,81780
13,8,2693,1929,81792
56,34,1619,756,81798
0,0,5168,4539,81809
0,0,10744,10092,81813
872,535,1013,328,81816
0,0,9717,8827,81824
5301,3253,295,73,81844
329,202,944,356,81864
3,1,1984,1457,81873
0,0,2383,1496,81876
700,429,1700,980,81889
0,0,2111,1431,81892
0,0,24696,23839,81895
175,107,1492,667,81906
788,484,2093,1213,81910
2039,1251,350,42,81918
0,0,17225,16487,81919
0,0,50000,50000,81923
0,0,50000,50000,81924
0,0,50000,50000,81946
15,9,7566,6705,81955
0,0,50000,50000,81959
105,64,829,303,81961
0,0,21702,20854,81963
0,0,2431,1662,81971
0,0,2792,2025,82002
4,2,6691,5842,82013
1084,665,275,59,82014
5587,3429,237,38,82015
0,0,18835,18021,82027
265,162,681,261,82077
211,130,1467,825,82078
2,1,7338,6464,82079
4,2,6821,5977,82096
116,71,4004,3362,82104
4,2,1349,714,82108
0,0,50000,50000,82113
23,14,15413,14698,82114
0,0,50000,50000,82116
28,17,1115,510,82120
0,0,8726,7905,82125
0,0,4321,3510,82132
16,10,668,296,82136
0,0,50000,50000,82143
20,12,46464,45730,82165
628,385,6445,5585,82166
2,1,13871,13043,82167
0,0,24997,24147,82205
415,254,2557,1796,82233
0,0,9727,8932,82235
623,382,800,261,82268
3,2,41319,40618,82281
0,0,50000,50000,82288
0,0,2453,1709,82300
0,0,16673,15826,82313
823,505,2249,1420,82318
4,2,11582,10725,82327
54,33,19074,18262,82355
24,14,4751,3898,82357
0,0,50000,50000,82370
1123,689,308,84,82403
13,8,11411,10902,82411
25,15,7075,6223,82423
35,21,6999,6162,82425
626,384,2009,1607,82454
0,0,1812,965,82477
13,8,2193,1527,82486
2758,1692,969,338,82503
24,15,13869,13175,82513
454,278,1740,1015,82538
4,2,7758,6981,82543
425,261,873,448,82548
677,415,479,112,82558
0,0,13558,12690,82563
3,1,5609,4795,82575
115,70,9864,8977,82577
0,0,31483,30638,82579
2,1,3756,3030,82580
78,48,1548,897,82624
1,0,3331,2565,82628
3,2,743,329,82630
693,425,794,342,82678
0,0,8111,7234,82692
2,1,787,320,82704
3,1,1863,1309,82713
23,14,1356,684,82724
2016,1237,1170,457,82737
587,360,1693,860,82752
0,0,50000,50000,82775
0,0,1630,980,82779
0,0,25763,25119,82783
0,0,4400,3537,82813
0,0,10300,9487,82847
0,0,1014,410,82856
0,0,9813,8950,82863
116,71,900,257,82887
0,0,50000,50000,82889
222,136,3985,3121,82898
170,104,654,268,82927
1,0,20241,19491,82959
57,35,8195,7348,82961
532,326,683,318,82969
156,95,2711,2347,82971
16,10,3339,2459,82979
19,11,2884,2069,82982
0,0,50000,50000,82998
0,0,3344,2609,83002
0,0,5852,5053,83010
61,37,5941,5291,83015
0,0,36569,35686,83049
0,0,50000,50000,83060
13,8,1666,906,83080
90,55,4267,3396,83081
66,40,1363,579,83105
639,392,1443,579,83143
595,365,1611,727,83148
2,1,806,302,83163
206,126,2042,1198,83170
1,0,7436,6642,83241
18,11,37611,36735,83254
0,0,44887,44131,83256
850,521,1570,762,83269
5126,3146,850,300,83270
0,0,50000,50000,83273
27,17,1655,1025,83292
4,2,2295,1661,83311
0,0,2082,1337,83315
0,0,2660,1828,83317
0,0,6069,5282,83339
66,40,1278,609,83355
2,1,21758,21160,83367
2,1,5099,4329,83373
4682,2873,1000,458,83374
270,166,1907,1080,83376
207,127,688,252,83404
6,3,5439,5070,83423
534,327,1646,950,83438
0,0,50000,50000,83440
0,0,18167,17346,83441
413,253,3085,2489,83452
0,0,50000,50000,83462
0,0,18161,17325,83468
0,0,50000,50000,83480
0,0,15416,14547,83483
0,0,50000,50000,83526
0,0,22453,21759,83530
557,342,363,73,83542
3,2,3820,2970,83561
4,2,4624,3828,83602
489,300,5120,4444,83608
146,90,350,91,83631
52,32,1466,764,83639
0,0,14695,14001,83650
18,11,5531,4837,83663
16273,9987,2146,1528,83667
327,200,2845,2144,83668
102,62,3036,2180,83681
1,0,3252,2538,83684
0,0,50000,50000,83700
119,73,971,454,83711
30,18,830,457,83713
0,0,23100,22417,83715
31,19,1296,680,83718
29,17,3249,2520,83721
385,236,1156,833,83723
4,2,1972,1335,83732
1,1,6045,5367,83735
2,1,4226,3335,83738
63,38,965,489,83752
429,263,663,242,83753
26,16,16831,15965,83755
528,324,1214,636,83757
1947,1195,2828,2039,83760
2,1,13519,12745,83762
38,23,2921,2062,83782
0,0,3699,2811,83787
0,0,50000,50000,83793
4,2,1021,378,83796
0,0,50000,50000,83804
0,0,50000,50000,83812
0,0,8302,7498,83814
0,0,21095,20456,83835
344,211,592,151,83840
63,39,9710,8846,83881
0,0,978,329,83886
0,0,50000,50000,83899
0,0,3524,2636,83915
192,118,3994,3174,83939
0,0,50000,50000,83957
86,53,4018,3221,83958
4,2,949,465,83963
0,0,2108,1312,83965
2,1,8232,7514,83988
0,0,50000,50000,83993
2,1,4715,4175,83994
0,0,6407,5673,84005
0,0,1970,1287,84014
168,103,2426,1586,84016
0,0,50000,50000,84028
0,0,38439,37756,84032
0,0,50000,50000,84040
0,0,8871,8121,84091
0,0,50000,50000,84097
0,0,50000,50000,84104
288,177,3129,2264,84122
0,0,50000,50000,84142
80,49,1822,1055,84161
1,0,17510,16639,84163
1,0,12993,12235,84171
0,0,50000,50000,84174
417,256,1155,422,84184
303,186,2389,1521,84186
138,84,617,224,84188
0,0,50000,50000,84190
42,26,5532,4681,84193
2,1,4796,4020,84209
97,59,6652,5881,84211
0,0,17423,16555,84232
0,0,5569,4877,84233
0,0,50000,50000,84240
0,0,50000,50000,84261
437,268,1722,918,84263
553,339,858,296,84266
32,20,2095,1459,84280
0,0,5072,4332,84306
0,0,20889,20021,84309
240,147,805,299,84312
98,60,7729,7028,84320
14268,8757,151,19,84333
73,44,2233,1419,84343
10,6,754,258,84363
0,0,50000,50000,84366
11,6,4450,3572,84371
55,34,1509,880,84378
0,0,50000,50000,84382
1,1,2355,1663,84408
15,9,912,297,84430
3,2,3602,2859,84433
13,8,7329,6466,84435
1,0,12739,12051,84458
0,0,8240,7522,84460
0,0,50000,50000,84463
0,0,3791,2918,84465
0,0,34626,33761,84470
653,401,3659,2880,84509
2088,1282,815,306,84519
0,0,1902,1063,84521
8,5,4172,3469,84522
33,20,10227,9538,84535
3,2,3151,2533,84548
8,5,4003,3269,84571
0,0,50000,50000,84597
0,0,13479,12643,84628
64,39,3882,3077,84644
4,2,2295,1539,84661
4,3,1625,974,84671
29,18,4922,4400,84681
0,0,50000,50000,84682
11,7,3897,3264,84699
0,0,7362,6720,84701
0,0,50000,50000,84717
60,37,1807,1073,84725
0,0,1742,867,84726
0,0,49999,49347,84738
0,0,6960,6245,84757
0,0,49289,48406,84766
136,83,667,286,84770
0,0,50000,50000,84774
6,3,2435,1774,84779
1,0,5724,4888,84802
0,0,10266,9555,84810
1298,797,1399,580,84812
0,0,9602,8918,84817
2,1,26131,25316,84825
0,0,50000,50000,84838
14,8,3977,3147,84839
9,6,4159,3512,84842
5919,3632,988,296,84866
816,501,1437,789,84870
43,26,3041,2353,84877
982,603,4358,3493,84886
0,0,50000,50000,84899
951,584,516,163,84910
1419,871,205,47,84915
52,32,17381,16660,84921
36,22,1734,1155,84924
51,31,2618,1837,84925
0,0,3160,2507,84931
0,0,2627,1728,84942
3,2,3996,3160,84947
322,197,666,305,84964
118,72,501,235,84968
0,0,50000,50000,84974
1337,821,356,54,85016
0,0,50000,50000,85017
729,447,1400,642,85075
0,0,50000,50000,85077
556,341,966,319,85078
0,0,21708,20815,85094
0,0,8899,8106,85095
0,0,7568,6901,85098
0,0,6685,5938,85125
0,0,1043,358,85128
17,10,913,298,85131
10,6,11615,10818,85132
122,74,1826,1110,85159
0,0,19715,18885,85166
232,142,1761,942,85168
0,0,50000,50000,85172
369,226,2844,2068,85184
0,0,23245,22372,85197
0,0,5096,4228,85221
151,92,14734,14017,85247
110,67,691,321,85255
298,183,4536,3763,85260
0,0,3239,2343,85288
1127,692,1741,967,85292
40,25,17420,16756,85308
31,19,629,206,85311
95,58,273,49,85316
4,2,1699,817,85318
881,540,1410,630,85320
59,36,822,293,85327
82,50,3059,2234,85339
100,61,15841,14973,85347
12,7,5224,4365,85362
27633,16959,167,26,85363
0,0,50000,50000,85382
0,0,50000,50000,85385
0,0,50000,50000,85417
0,0,50000,50000,85422
32,20,1559,1149,85439
9,5,1587,1129,85452
3554,2181,374,72,85453
0,0,8940,8206,85501
0,0,1261,638,85534
0,0,50000,50000,85538
36,22,2258,1411,85546
11,6,2801,1939,85547
0,0,1830,958,85557
13,8,1365,515,85568
1,1,4198,3553,85588
0,0,2024,1221,85596
103,63,1162,448,85610
0,0,10795,9926,85622
0,0,11481,10625,85630
0,0,9098,8226,85635
0,0,50000,50000,85660
44,27,3456,2914,85671
0,0,50000,50000,85676
0,0,50000,50000,85683
34,21,2471,1637,85694
915,561,881,286,85702
0,0,12300,11441,85726
0,0,40364,39524,85737
10,6,988,313,85740
21,13,11291,10422,85758
0,0,2293,1406,85760
2,1,6124,5363,85769
0,0,27605,26729,85773
368,225,4950,4147,85781
0,0,50000,50000,85786
12,7,9274,8444,85788
0,0,10052,9214,85795
2,1,26460,25590,85802
516,317,2134,1715,85812
1,0,1159,443,85814
0,0,49995,49972,85821
219,134,820,309,85830
284,174,3205,2319,85832
293,179,1733,1060,85852
0,0,12817,12203,85867
173,106,785,196,85871
116,71,877,223,85880
0,0,50000,50000,85881
786,482,336,74,85918
341,209,1146,496,85924
0,0,9576,8715,85937
0,0,50000,50000,85939
1,0,9454,8596,85944
0,0,7433,6694,85951
0,0,3916,3057,85952
139,85,532,188,85958
13,8,11503,10736,85960
126,77,1075,443,85962
2879,1767,277,32,85964
0,0,50000,50000,85972
171,105,952,503,85976
0,0,50000,50000,85983
2,1,1232,521,85989
0,0,50000,50000,86001
21,13,1350,602,86005
0,0,6611,5816,86015
0,0,50000,50000,86025
518,318,1044,418,86039
0,0,50000,50000,86044
19,11,1769,967,86052
918,563,686,273,86065
0,0,6369,5659,86080
27,16,3397,2526,86083
1,1,1956,1152,86112
1,0,50000,50000,86121
4,2,968,321,86124
0,0,50000,50000,86142
194,119,698,248,86149
145,89,1326,686,86158
81,50,1339,584,86161
276,169,2038,1297,86210
3,2,1932,1178,86211
254,156,2492,1638,86212
4,2,9095,8217,86219
0,0,23624,22798,86230
59,36,6140,5337,86234
1496,918,701,239,86239
0,0,50000,50000,86256
0,0,8785,7996,86271
0,0,4898,3987,86280
18,11,6082,5315,86282
0,0,50000,50000,86297
0,0,9831,8946,86304
0,0,50000,50000,86310
0,0,1993,1261,86340
0,0,50000,50000,86348
128,79,3357,2535,86364
10,6,3071,2247,86368
1,0,5191,4516,86371
0,0,1064,342,86373
5,3,2948,2078,86387
41,25,896,306,86393
10,6,2906,2179,86394
12303,7551,252,47,86407
85,52,5914,5075,86408
1,0,1823,1200,86422
124,76,1011,512,86425
94,58,671,247,86430
115,70,882,301,86433
61,37,2828,2354,86435
0,0,3264,2480,86444
32,19,2262,1490,86458
1,0,3454,2605,86462
1804,1107,810,449,86465
0,0,50000,50000,86478
2,1,2755,2063,86480
5,3,22568,21721,86486
0,0,2642,1788,86497
0,0,44952,44309,86537
0,0,50000,50000,86548
3,2,3317,2510,86549
196,120,1823,1017,86566
1,1,1963,1247,86576
37,22,10346,9494,86589
